userid,foodid,rating
18104003,65,1
18104003,11,3
18104003,73,3
18104003,48,5
18104003,22,3
18104003,8,4
18104003,11,3
18104003,28,4
18104003,46,1
18104003,67,1
18104003,27,3
18104003,76,4
18104003,29,5
18104003,7,5
18104003,5,2
18104003,53,1
18104003,20,5
18104003,5,3
18104003,31,1
18104003,62,2
18104003,10,5
18104004,8,1
18104004,68,1
18104004,64,2
18104004,66,2
18104004,73,5
18104004,49,1
18104004,27,5
18104004,30,1
18104004,21,1
18104004,27,4
18104004,11,2
18104004,65,1
18104004,15,1
18104004,55,5
18104004,17,1
18104004,78,4
18104004,56,3
18104004,1,2
18104004,1,4
18104004,46,1
18104004,50,4
18104004,56,4
18104004,21,2
18104004,39,4
18104004,21,2
18104004,33,2
18104004,17,5
18104004,76,1
18104004,13,5
18104004,55,3
18104004,21,1
18104004,8,1
18104004,7,5
18104004,1,4
18104004,38,3
18104004,79,2
18104004,40,2
18104004,68,5
18104004,67,3
18104004,79,1
18104005,20,1
18104005,8,3
18104005,41,4
18104005,4,1
18104005,14,5
18104005,58,1
18104005,10,3
18104005,59,2
18104005,15,1
18104005,46,4
18104005,36,5
18104005,72,3
18104005,50,1
18104005,1,2
18104005,72,2
18104005,59,2
18104005,6,3
18104005,55,4
18104005,19,1
18104005,48,4
18104005,24,4
18104005,72,5
18104005,53,2
18104005,4,1
18104005,27,2
18104005,60,1
18104005,39,4
18104005,58,3
18104005,9,5
18104005,56,1
18104005,81,4
18104005,39,5
18104005,18,3
18104005,52,1
18104005,67,2
18104005,16,3
18104005,5,3
18104005,19,2
18104005,73,5
18104005,59,2
18104006,15,3
18104006,26,2
18104006,8,1
18104006,42,2
18104006,6,1
18104006,38,4
18104006,12,4
18104006,22,1
18104006,36,1
18104006,61,2
18104006,4,5
18104006,29,2
18104006,44,3
18104006,61,1
18104006,65,5
18104006,53,1
18104006,40,3
18104006,48,1
18104006,26,3
18104006,45,4
18104006,45,1
18104006,54,2
18104006,8,5
18104006,10,2
18104006,78,2
18104006,35,3
18104006,41,1
18104006,16,3
18104006,68,4
18104006,75,1
18104006,4,4
18104006,2,2
18104006,39,4
18104006,32,2
18104006,12,3
18104006,49,2
18104006,34,4
18104006,69,2
18104006,19,5
18104006,68,3
18104007,34,2
18104007,47,4
18104007,39,5
18104007,79,5
18104007,6,3
18104007,6,3
18104007,54,1
18104007,64,1
18104007,7,4
18104007,64,1
18104007,32,3
18104007,14,3
18104007,44,1
18104007,8,5
18104007,42,1
18104007,33,2
18104007,57,1
18104007,39,5
18104007,15,1
18104007,20,2
18104007,20,3
18104007,30,5
18104007,14,2
18104007,2,3
18104007,54,1
18104007,57,1
18104007,60,5
18104007,48,3
18104007,26,2
18104007,3,4
18104007,78,3
18104007,18,3
18104007,26,1
18104007,52,1
18104007,42,1
18104007,67,2
18104007,66,4
18104007,9,5
18104007,36,4
18104007,67,3
18104008,16,4
18104008,10,3
18104008,11,5
18104008,52,4
18104008,54,5
18104008,34,3
18104008,31,1
18104008,7,5
18104008,65,3
18104008,52,1
18104008,3,5
18104008,40,3
18104008,72,2
18104008,61,1
18104008,27,4
18104008,15,2
18104008,48,5
18104008,47,4
18104008,79,5
18104008,46,2
18104008,67,4
18104008,6,5
18104008,70,1
18104008,5,4
18104008,66,1
18104008,58,5
18104008,72,2
18104008,58,1
18104008,39,4
18104008,8,5
18104008,31,1
18104008,55,4
18104008,64,3
18104008,57,4
18104008,55,1
18104008,59,4
18104008,48,1
18104008,50,1
18104008,46,1
18104008,23,2
18104009,77,5
18104009,81,5
18104009,54,4
18104009,57,3
18104009,10,2
18104009,38,4
18104009,24,3
18104009,37,5
18104009,26,2
18104009,58,1
18104009,8,2
18104009,37,4
18104009,10,2
18104009,27,5
18104009,59,3
18104009,12,2
18104009,24,5
18104009,77,2
18104009,1,5
18104009,32,1
18104009,18,4
18104009,50,5
18104009,74,1
18104009,35,4
18104009,79,4
18104009,46,2
18104009,79,3
18104009,29,5
18104009,25,5
18104009,30,5
18104009,51,3
18104009,15,2
18104009,30,2
18104009,34,2
18104009,49,3
18104009,26,2
18104009,59,4
18104009,81,2
18104009,64,4
18104009,21,5
18104010,27,5
18104010,71,3
18104010,8,5
18104010,5,3
18104010,66,4
18104010,28,3
18104010,16,2
18104010,7,4
18104010,45,1
18104010,29,2
18104010,40,2
18104010,57,5
18104010,59,1
18104010,56,2
18104010,47,4
18104010,29,5
18104010,78,1
18104010,43,3
18104010,19,2
18104010,18,1
18104010,23,1
18104010,54,1
18104010,37,4
18104010,53,2
18104010,64,2
18104010,57,5
18104010,55,5
18104010,12,4
18104010,6,3
18104010,22,2
18104010,61,2
18104010,41,2
18104010,7,1
18104010,80,3
18104010,67,5
18104010,69,3
18104010,31,4
18104010,57,1
18104010,11,1
18104010,39,5
18104011,71,3
18104011,5,3
18104011,27,4
18104011,29,4
18104011,16,2
18104011,24,4
18104011,78,1
18104011,55,1
18104011,1,5
18104011,49,2
18104011,81,4
18104011,32,3
18104011,78,3
18104011,34,5
18104011,19,4
18104011,46,3
18104011,35,5
18104011,35,5
18104011,32,1
18104011,38,5
18104011,43,5
18104011,73,5
18104011,13,3
18104011,23,1
18104011,63,2
18104011,78,4
18104011,27,1
18104011,43,1
18104011,14,2
18104011,58,5
18104011,36,1
18104011,66,5
18104011,72,1
18104011,54,5
18104011,29,1
18104011,4,1
18104011,52,2
18104011,16,5
18104011,12,1
18104011,67,3
18104012,72,5
18104012,37,3
18104012,14,3
18104012,16,2
18104012,57,4
18104012,10,3
18104012,64,1
18104012,55,1
18104012,71,1
18104012,17,2
18104012,39,4
18104012,28,4
18104012,38,3
18104012,67,4
18104012,28,1
18104012,24,3
18104012,72,1
18104012,64,3
18104012,38,2
18104012,70,5
18104012,54,5
18104012,2,2
18104012,35,3
18104012,35,5
18104012,22,4
18104012,68,1
18104012,45,5
18104012,36,5
18104012,6,5
18104012,7,2
18104012,18,2
18104012,42,4
18104012,40,1
18104012,2,5
18104012,39,4
18104012,38,1
18104012,51,5
18104012,45,2
18104012,75,3
18104012,1,3
18104013,14,5
18104013,72,2
18104013,22,2
18104013,24,4
18104013,67,5
18104013,70,1
18104013,58,4
18104013,51,2
18104013,7,1
18104013,44,4
18104013,22,5
18104013,44,5
18104013,38,1
18104013,34,3
18104013,6,2
18104013,73,2
18104013,44,1
18104013,28,2
18104013,52,5
18104013,24,1
18104013,48,5
18104013,53,2
18104013,48,4
18104013,66,3
18104013,7,1
18104013,72,3
18104013,61,5
18104013,47,3
18104013,25,1
18104013,43,2
18104013,21,5
18104013,42,1
18104013,81,3
18104013,11,1
18104013,33,2
18104013,73,2
18104013,45,3
18104013,1,2
18104013,63,4
18104013,43,3
18104014,47,2
18104014,26,4
18104014,52,3
18104014,5,3
18104014,17,4
18104014,42,2
18104014,54,5
18104014,12,1
18104014,41,5
18104014,65,3
18104014,15,5
18104014,34,4
18104014,77,1
18104014,54,4
18104014,53,4
18104014,7,3
18104014,62,5
18104014,23,2
18104014,28,4
18104014,62,5
18104014,55,5
18104014,67,3
18104014,15,3
18104014,14,4
18104014,73,4
18104014,62,1
18104014,29,2
18104014,14,1
18104014,27,1
18104014,6,2
18104014,16,3
18104014,72,4
18104014,38,2
18104014,18,4
18104014,34,4
18104014,38,1
18104014,53,2
18104014,51,4
18104014,48,3
18104014,48,2
18104015,46,5
18104015,9,3
18104015,37,1
18104015,26,1
18104015,60,2
18104015,76,2
18104015,22,5
18104015,55,4
18104015,57,5
18104015,73,1
18104015,59,1
18104015,30,3
18104015,81,4
18104015,51,3
18104015,14,5
18104015,73,4
18104015,80,1
18104015,19,3
18104015,80,4
18104015,76,1
18104015,54,5
18104015,39,3
18104015,19,4
18104015,36,2
18104015,72,2
18104015,28,1
18104015,57,3
18104015,31,5
18104015,78,4
18104015,46,2
18104015,24,4
18104015,37,4
18104015,51,2
18104015,74,3
18104015,57,1
18104015,55,5
18104015,55,4
18104015,2,4
18104015,20,5
18104015,21,2
18104016,53,3
18104016,41,4
18104016,17,5
18104016,10,5
18104016,43,4
18104016,37,4
18104016,73,4
18104016,81,2
18104016,78,2
18104016,1,1
18104016,19,4
18104016,24,2
18104016,70,5
18104016,19,5
18104016,39,3
18104016,12,1
18104016,68,3
18104016,35,2
18104016,28,1
18104016,38,2
18104016,13,3
18104016,28,4
18104016,68,4
18104016,37,4
18104016,52,2
18104016,81,2
18104016,16,2
18104016,68,4
18104016,43,5
18104016,28,3
18104016,41,4
18104016,8,3
18104016,66,1
18104016,77,4
18104016,22,3
18104016,14,5
18104016,29,1
18104016,19,5
18104016,67,1
18104016,34,5
18104017,6,3
18104017,39,4
18104017,3,3
18104017,22,5
18104017,3,5
18104017,43,3
18104017,67,5
18104017,49,3
18104017,79,4
18104017,9,4
18104017,36,5
18104017,41,4
18104017,37,4
18104017,56,3
18104017,32,1
18104017,80,2
18104017,68,1
18104017,10,1
18104017,6,1
18104017,5,4
18104017,45,1
18104017,59,5
18104017,15,2
18104017,36,2
18104017,19,1
18104017,69,5
18104017,36,5
18104017,42,3
18104017,3,3
18104017,76,5
18104017,4,4
18104017,35,4
18104017,23,3
18104017,1,5
18104017,65,2
18104017,9,5
18104017,22,5
18104017,18,5
18104017,11,4
18104017,71,2
18104018,16,5
18104018,44,3
18104018,68,2
18104018,41,1
18104018,41,3
18104018,6,2
18104018,12,4
18104018,29,2
18104018,73,2
18104018,20,1
18104018,76,3
18104018,25,2
18104018,5,2
18104018,34,4
18104018,71,5
18104018,75,4
18104018,71,1
18104018,39,5
18104018,22,2
18104018,44,2
18104018,72,2
18104018,39,2
18104018,49,2
18104018,55,1
18104018,37,4
18104018,60,5
18104018,18,1
18104018,3,5
18104018,31,4
18104018,7,5
18104018,39,4
18104018,63,4
18104018,59,2
18104018,32,4
18104018,33,5
18104018,69,4
18104018,38,5
18104018,2,5
18104018,62,1
18104018,55,5
18104019,48,5
18104019,71,2
18104019,36,2
18104019,1,4
18104019,72,4
18104019,37,3
18104019,68,1
18104019,32,5
18104019,16,3
18104019,40,2
18104019,46,5
18104019,27,4
18104019,9,4
18104019,5,2
18104019,12,2
18104019,10,1
18104019,24,1
18104019,63,4
18104019,52,5
18104019,47,4
18104019,76,5
18104019,20,5
18104019,43,5
18104019,9,5
18104019,59,3
18104019,66,3
18104019,5,2
18104019,33,5
18104019,21,1
18104019,20,5
18104019,4,4
18104019,8,5
18104019,68,4
18104019,49,4
18104019,35,1
18104019,43,5
18104019,80,5
18104019,71,2
18104019,56,5
18104019,72,3
18104020,23,5
18104020,63,2
18104020,9,4
18104020,34,3
18104020,80,3
18104020,51,3
18104020,16,2
18104020,18,3
18104020,30,3
18104020,50,2
18104020,72,5
18104020,16,1
18104020,13,3
18104020,18,1
18104020,74,2
18104020,69,1
18104020,19,3
18104020,51,3
18104020,6,3
18104020,2,3
18104020,54,1
18104020,72,5
18104020,2,3
18104020,41,5
18104020,71,2
18104020,35,4
18104020,30,1
18104020,79,3
18104020,55,5
18104020,13,1
18104020,29,5
18104020,23,5
18104020,13,1
18104020,1,5
18104020,20,2
18104020,25,5
18104020,19,5
18104020,52,5
18104020,46,3
18104020,23,4
18104021,77,1
18104021,34,5
18104021,77,5
18104021,25,2
18104021,60,4
18104021,76,2
18104021,25,4
18104021,49,1
18104021,79,2
18104021,30,3
18104021,21,3
18104021,43,1
18104021,70,3
18104021,17,2
18104021,6,5
18104021,38,4
18104021,10,4
18104021,34,2
18104021,5,5
18104021,13,1
18104021,80,2
18104021,60,4
18104021,8,3
18104021,19,4
18104021,39,3
18104021,42,3
18104021,44,5
18104021,76,4
18104021,44,5
18104021,17,3
18104021,75,5
18104021,32,4
18104021,62,5
18104021,44,4
18104021,40,3
18104021,9,1
18104021,44,5
18104021,18,3
18104021,59,2
18104021,28,4
18104022,11,5
18104022,37,1
18104022,73,1
18104022,39,3
18104022,45,3
18104022,58,4
18104022,68,5
18104022,34,1
18104022,46,5
18104022,26,5
18104022,28,3
18104022,55,1
18104022,24,5
18104022,78,4
18104022,60,3
18104022,32,2
18104022,41,5
18104022,64,1
18104022,3,1
18104022,7,4
18104022,77,2
18104022,72,5
18104022,76,4
18104022,5,5
18104022,54,1
18104022,61,5
18104022,69,3
18104022,67,3
18104022,26,3
18104022,75,1
18104022,62,1
18104022,39,2
18104022,71,3
18104022,58,3
18104022,55,5
18104022,40,4
18104022,77,5
18104022,31,2
18104022,31,1
18104022,79,5
18104023,53,3
18104023,34,1
18104023,74,1
18104023,7,3
18104023,56,5
18104023,58,2
18104023,12,4
18104023,15,1
18104023,30,1
18104023,19,2
18104023,73,2
18104023,25,3
18104023,4,2
18104023,73,3
18104023,63,4
18104023,77,5
18104023,46,5
18104023,52,2
18104023,49,3
18104023,24,1
18104023,6,1
18104023,81,4
18104023,21,1
18104023,36,5
18104023,36,5
18104023,17,1
18104023,1,5
18104023,44,2
18104023,69,5
18104023,55,5
18104023,25,5
18104023,21,2
18104023,36,3
18104023,17,5
18104023,25,2
18104023,18,3
18104023,4,5
18104023,9,1
18104023,63,3
18104023,35,3
18104024,31,3
18104024,57,2
18104024,17,5
18104024,49,1
18104024,45,1
18104024,77,3
18104024,25,2
18104024,23,1
18104024,32,4
18104024,39,2
18104024,79,1
18104024,75,3
18104024,43,3
18104024,6,1
18104024,48,2
18104024,21,5
18104024,26,5
18104024,75,5
18104024,40,4
18104024,31,3
18104024,35,5
18104024,59,1
18104024,10,5
18104024,69,4
18104024,6,1
18104024,15,2
18104024,25,4
18104024,72,3
18104024,51,2
18104024,56,3
18104024,44,3
18104024,77,4
18104024,27,2
18104024,51,3
18104024,71,1
18104024,31,5
18104024,31,5
18104024,3,2
18104024,26,1
18104024,79,5
18104025,16,3
18104025,43,3
18104025,5,2
18104025,45,5
18104025,56,3
18104025,7,2
18104025,76,2
18104025,8,2
18104025,12,4
18104025,63,5
18104025,18,1
18104025,3,4
18104025,40,3
18104025,66,3
18104025,69,5
18104025,43,5
18104025,61,4
18104025,33,1
18104025,37,1
18104025,35,2
18104025,74,2
18104025,69,3
18104025,52,3
18104025,39,4
18104025,14,1
18104025,3,2
18104025,68,3
18104025,10,1
18104025,53,4
18104025,9,3
18104025,17,1
18104025,49,2
18104025,46,4
18104025,59,5
18104025,63,3
18104025,30,3
18104025,71,5
18104025,78,4
18104025,8,4
18104025,70,4
18104026,33,4
18104026,38,5
18104026,68,5
18104026,41,3
18104026,14,4
18104026,40,1
18104026,33,4
18104026,35,5
18104026,11,1
18104026,61,5
18104026,18,4
18104026,55,5
18104026,53,4
18104026,27,5
18104026,51,3
18104026,12,1
18104026,64,3
18104026,60,1
18104026,78,4
18104026,60,5
18104026,1,3
18104026,67,2
18104026,12,4
18104026,32,4
18104026,15,4
18104026,76,3
18104026,70,1
18104026,69,2
18104026,62,3
18104026,62,2
18104026,14,1
18104026,70,1
18104026,52,3
18104026,74,5
18104026,24,3
18104026,52,2
18104026,58,5
18104026,27,5
18104026,36,1
18104026,71,2
18104027,2,5
18104027,62,2
18104027,29,4
18104027,41,4
18104027,41,1
18104027,44,5
18104027,60,5
18104027,74,2
18104027,7,2
18104027,79,3
18104027,35,4
18104027,33,4
18104027,16,5
18104027,37,1
18104027,80,5
18104027,14,5
18104027,60,4
18104027,5,1
18104027,37,2
18104027,70,3
18104027,18,1
18104027,55,2
18104027,61,4
18104027,67,1
18104027,78,4
18104027,63,4
18104027,49,1
18104027,61,5
18104027,9,5
18104027,81,1
18104027,40,5
18104027,69,5
18104027,69,2
18104027,25,1
18104027,38,1
18104027,56,4
18104027,77,3
18104027,61,5
18104027,43,5
18104027,26,4
18104028,68,1
18104028,25,2
18104028,17,1
18104028,62,4
18104028,72,3
18104028,78,4
18104028,29,1
18104028,51,4
18104028,51,5
18104028,48,2
18104028,4,3
18104028,4,4
18104028,49,4
18104028,59,1
18104028,26,2
18104028,13,4
18104028,57,5
18104028,54,5
18104028,51,2
18104028,23,1
18104028,47,1
18104028,45,3
18104028,57,4
18104028,20,2
18104028,77,5
18104028,74,5
18104028,78,2
18104028,54,3
18104028,67,2
18104028,45,1
18104028,15,1
18104028,37,3
18104028,78,4
18104028,11,4
18104028,51,5
18104028,73,3
18104028,31,2
18104028,71,3
18104028,73,4
18104028,6,3
18104029,46,4
18104029,13,4
18104029,24,3
18104029,44,1
18104029,34,4
18104029,67,1
18104029,1,2
18104029,73,3
18104029,80,4
18104029,79,3
18104029,59,2
18104029,48,4
18104029,43,5
18104029,14,2
18104029,24,5
18104029,22,5
18104029,16,2
18104029,17,5
18104029,62,5
18104029,18,5
18104029,31,1
18104029,65,5
18104029,42,4
18104029,35,2
18104029,45,1
18104029,23,4
18104029,60,4
18104029,10,1
18104029,22,5
18104029,73,5
18104029,53,3
18104029,27,1
18104029,31,5
18104029,6,4
18104029,81,1
18104029,13,4
18104029,43,1
18104029,26,4
18104029,6,5
18104029,19,5
18104030,2,5
18104030,20,1
18104030,41,5
18104030,63,5
18104030,2,4
18104030,44,3
18104030,35,5
18104030,33,5
18104030,39,2
18104030,69,5
18104030,72,4
18104030,26,5
18104030,74,2
18104030,4,2
18104030,60,4
18104030,65,5
18104030,36,5
18104030,50,1
18104030,27,3
18104030,80,2
18104030,32,3
18104030,56,2
18104030,16,4
18104030,24,2
18104030,39,2
18104030,24,3
18104030,48,1
18104030,20,4
18104030,59,3
18104030,79,5
18104030,74,4
18104030,30,1
18104030,11,2
18104030,19,4
18104030,5,5
18104030,37,3
18104030,3,2
18104030,52,5
18104030,49,4
18104030,15,5
18104031,35,5
18104031,43,4
18104031,8,1
18104031,33,2
18104031,57,2
18104031,64,4
18104031,78,1
18104031,44,1
18104031,61,2
18104031,50,4
18104031,5,4
18104031,81,1
18104031,8,4
18104031,36,5
18104031,30,5
18104031,20,1
18104031,27,3
18104031,65,4
18104031,21,5
18104031,29,3
18104031,50,4
18104031,26,5
18104031,41,3
18104031,73,2
18104031,28,4
18104031,38,3
18104031,1,3
18104031,53,5
18104031,7,2
18104031,57,4
18104031,42,5
18104031,17,3
18104031,3,3
18104031,41,4
18104031,68,3
18104031,73,1
18104031,26,3
18104031,61,1
18104031,19,2
18104031,46,1
18104032,64,2
18104032,33,5
18104032,51,1
18104032,58,4
18104032,79,2
18104032,21,2
18104032,14,5
18104032,12,3
18104032,10,5
18104032,10,3
18104032,71,1
18104032,71,2
18104032,76,2
18104032,63,5
18104032,4,2
18104032,50,4
18104032,50,2
18104032,76,4
18104032,7,2
18104032,14,4
18104032,36,2
18104032,79,4
18104032,64,2
18104032,14,2
18104032,6,4
18104032,60,1
18104032,18,4
18104032,75,3
18104032,11,4
18104032,21,5
18104032,50,4
18104032,41,1
18104032,37,3
18104032,72,5
18104032,25,2
18104032,48,3
18104032,42,3
18104032,53,2
18104032,29,1
18104032,23,2
18104033,58,3
18104033,12,3
18104033,42,4
18104033,46,2
18104033,20,1
18104033,30,1
18104033,48,4
18104033,19,1
18104033,40,3
18104033,69,2
18104033,59,4
18104033,16,2
18104033,29,2
18104033,52,4
18104033,10,4
18104033,56,1
18104033,10,4
18104033,1,1
18104033,31,5
18104033,21,4
18104033,57,1
18104033,59,3
18104033,80,1
18104033,31,4
18104033,71,4
18104033,58,1
18104033,48,5
18104033,30,3
18104033,56,4
18104033,43,1
18104033,40,2
18104033,9,5
18104033,51,4
18104033,45,3
18104033,73,3
18104033,58,2
18104033,58,4
18104033,63,4
18104033,68,3
18104033,52,5
18104034,25,1
18104034,20,5
18104034,3,5
18104034,20,3
18104034,17,2
18104034,8,5
18104034,7,2
18104034,43,2
18104034,34,5
18104034,77,3
18104034,60,2
18104034,20,4
18104034,61,1
18104034,74,3
18104034,60,2
18104034,46,4
18104034,41,1
18104034,65,2
18104034,7,3
18104034,20,4
18104034,10,2
18104034,4,2
18104034,69,3
18104034,53,4
18104034,59,5
18104034,26,3
18104034,9,1
18104034,20,2
18104034,72,1
18104034,56,4
18104034,15,5
18104034,79,4
18104034,10,5
18104034,54,2
18104034,14,5
18104034,70,2
18104034,36,2
18104034,58,3
18104034,66,1
18104034,77,5
18104035,75,2
18104035,57,1
18104035,24,1
18104035,53,5
18104035,70,1
18104035,72,3
18104035,63,5
18104035,50,3
18104035,20,1
18104035,14,5
18104035,19,5
18104035,61,3
18104035,15,1
18104035,41,3
18104035,56,5
18104035,24,1
18104035,8,3
18104035,53,1
18104035,11,2
18104035,70,2
18104035,3,5
18104035,29,3
18104035,62,2
18104035,23,5
18104035,74,3
18104035,33,4
18104035,31,1
18104035,50,2
18104035,19,3
18104035,19,5
18104035,22,4
18104035,31,2
18104035,59,3
18104035,53,1
18104035,70,5
18104035,13,2
18104035,30,4
18104035,18,4
18104035,78,4
18104035,45,5
18104036,69,5
18104036,3,3
18104036,21,4
18104036,55,4
18104036,70,5
18104036,29,3
18104036,80,2
18104036,74,3
18104036,17,1
18104036,42,3
18104036,77,4
18104036,19,2
18104036,10,2
18104036,5,4
18104036,48,1
18104036,25,1
18104036,1,3
18104036,25,1
18104036,63,1
18104036,81,3
18104036,40,2
18104036,32,1
18104036,30,1
18104036,47,3
18104036,6,3
18104036,40,2
18104036,16,2
18104036,65,5
18104036,36,1
18104036,76,4
18104036,13,1
18104036,23,2
18104036,3,3
18104036,63,2
18104036,46,3
18104036,22,1
18104036,27,3
18104036,43,3
18104036,6,5
18104036,35,3
18104037,58,3
18104037,42,5
18104037,9,3
18104037,43,1
18104037,45,3
18104037,30,2
18104037,71,4
18104037,13,4
18104037,43,5
18104037,55,2
18104037,20,5
18104037,20,2
18104037,40,4
18104037,20,4
18104037,49,4
18104037,59,2
18104037,51,5
18104037,12,2
18104037,46,2
18104037,21,4
18104037,66,4
18104037,13,4
18104037,5,2
18104037,63,3
18104037,73,1
18104037,63,5
18104037,27,1
18104037,22,2
18104037,1,5
18104037,55,4
18104037,77,3
18104037,4,4
18104037,8,1
18104037,14,1
18104037,54,1
18104037,64,4
18104037,75,1
18104037,31,2
18104037,74,1
18104037,6,1
18104038,70,1
18104038,54,1
18104038,78,3
18104038,64,3
18104038,80,2
18104038,63,2
18104038,59,4
18104038,44,3
18104038,78,5
18104038,77,4
18104038,55,4
18104038,7,4
18104038,12,1
18104038,54,5
18104038,51,4
18104038,18,3
18104038,60,4
18104038,73,2
18104038,15,5
18104038,60,2
18104038,48,1
18104038,43,5
18104038,32,1
18104038,19,5
18104038,10,1
18104038,28,5
18104038,59,1
18104038,19,2
18104038,7,3
18104038,77,3
18104038,20,1
18104038,39,4
18104038,72,3
18104038,69,1
18104038,2,1
18104038,23,3
18104038,11,2
18104038,8,1
18104038,44,5
18104038,55,5
18104039,68,5
18104039,68,5
18104039,63,1
18104039,63,5
18104039,71,1
18104039,66,3
18104039,24,5
18104039,10,3
18104039,62,2
18104039,66,4
18104039,2,3
18104039,15,3
18104039,17,4
18104039,39,1
18104039,20,3
18104039,59,4
18104039,12,1
18104039,59,4
18104039,61,4
18104039,18,4
18104039,30,5
18104039,10,2
18104039,79,5
18104039,81,1
18104039,37,4
18104039,2,1
18104039,30,1
18104039,73,1
18104039,60,3
18104039,74,4
18104039,25,3
18104039,59,3
18104039,49,4
18104039,10,4
18104039,44,2
18104039,27,5
18104039,31,4
18104039,72,3
18104039,37,3
18104039,27,4
18104040,48,2
18104040,43,2
18104040,31,1
18104040,80,1
18104040,15,5
18104040,64,5
18104040,77,5
18104040,72,5
18104040,50,5
18104040,32,5
18104040,47,4
18104040,35,3
18104040,32,1
18104040,28,2
18104040,50,5
18104040,60,3
18104040,48,5
18104040,25,5
18104040,11,2
18104040,24,4
18104040,63,2
18104040,52,3
18104040,30,4
18104040,70,5
18104040,70,4
18104040,29,3
18104040,47,1
18104040,11,5
18104040,1,4
18104040,54,5
18104040,32,2
18104040,59,2
18104040,64,1
18104040,18,1
18104040,80,3
18104040,24,5
18104040,56,1
18104040,13,5
18104040,18,3
18104040,28,5
18104041,63,3
18104041,33,5
18104041,43,4
18104041,78,1
18104041,69,1
18104041,11,4
18104041,79,4
18104041,59,5
18104041,69,3
18104041,59,5
18104041,52,3
18104041,2,5
18104041,68,3
18104041,40,4
18104041,41,3
18104041,57,5
18104041,81,2
18104041,1,3
18104041,23,5
18104041,50,1
18104041,60,3
18104041,60,1
18104041,51,2
18104041,67,5
18104041,55,5
18104041,73,3
18104041,67,4
18104041,65,2
18104041,41,1
18104041,2,4
18104041,8,2
18104041,25,2
18104041,17,3
18104041,53,3
18104041,32,2
18104041,33,1
18104041,59,5
18104041,15,5
18104041,53,1
18104041,71,4
18104042,62,1
18104042,7,3
18104042,35,3
18104042,17,5
18104042,16,3
18104042,32,5
18104042,54,3
18104042,18,3
18104042,25,1
18104042,26,2
18104042,8,1
18104042,74,2
18104042,40,1
18104042,43,3
18104042,43,1
18104042,60,1
18104042,49,5
18104042,70,5
18104042,78,1
18104042,40,1
18104042,12,5
18104042,1,2
18104042,9,4
18104042,39,2
18104042,22,3
18104042,68,5
18104042,8,4
18104042,38,5
18104042,3,1
18104042,20,1
18104042,27,5
18104042,73,3
18104042,28,4
18104042,24,1
18104042,41,1
18104042,14,3
18104042,23,2
18104042,77,1
18104042,17,1
18104042,75,3
18104043,35,2
18104043,78,2
18104043,80,4
18104043,2,3
18104043,40,3
18104043,78,4
18104043,81,1
18104043,34,3
18104043,65,2
18104043,41,2
18104043,63,4
18104043,47,5
18104043,68,1
18104043,31,1
18104043,17,5
18104043,8,1
18104043,52,4
18104043,75,4
18104043,78,2
18104043,75,1
18104043,23,2
18104043,71,4
18104043,81,5
18104043,50,5
18104043,17,1
18104043,74,3
18104043,7,2
18104043,19,3
18104043,41,2
18104043,8,4
18104043,16,3
18104043,30,4
18104043,74,3
18104043,28,3
18104043,62,2
18104043,11,4
18104043,37,1
18104043,46,3
18104043,78,1
18104043,42,3
18104044,49,4
18104044,36,4
18104044,66,4
18104044,72,2
18104044,12,2
18104044,51,5
18104044,41,3
18104044,76,2
18104044,3,5
18104044,57,1
18104044,19,4
18104044,49,5
18104044,18,4
18104044,5,4
18104044,45,3
18104044,26,1
18104044,58,1
18104044,27,1
18104044,28,1
18104044,52,3
18104044,57,1
18104044,46,2
18104044,78,1
18104044,30,3
18104044,27,3
18104044,75,3
18104044,38,4
18104044,50,1
18104044,19,4
18104044,11,1
18104044,11,1
18104044,66,2
18104044,68,2
18104044,20,1
18104044,31,1
18104044,67,5
18104044,73,3
18104044,67,5
18104044,33,2
18104044,58,3
18104045,26,4
18104045,18,3
18104045,72,4
18104045,21,1
18104045,27,1
18104045,38,4
18104045,71,3
18104045,64,5
18104045,49,3
18104045,44,5
18104045,81,1
18104045,77,4
18104045,41,2
18104045,14,4
18104045,25,1
18104045,21,4
18104045,2,3
18104045,40,1
18104045,59,5
18104045,17,1
18104045,35,4
18104045,75,4
18104045,61,5
18104045,55,5
18104045,50,3
18104045,72,3
18104045,5,1
18104045,57,1
18104045,80,1
18104045,44,5
18104045,61,3
18104045,56,3
18104045,60,2
18104045,27,5
18104045,69,3
18104045,15,3
18104045,8,1
18104045,38,5
18104045,26,2
18104045,4,2
18104046,69,5
18104046,1,4
18104046,78,3
18104046,70,1
18104046,32,5
18104046,79,2
18104046,37,2
18104046,11,2
18104046,53,3
18104046,5,1
18104046,1,2
18104046,16,1
18104046,31,3
18104046,54,5
18104046,28,4
18104046,74,3
18104046,4,5
18104046,31,5
18104046,72,4
18104046,17,4
18104046,14,2
18104046,23,3
18104046,73,1
18104046,7,2
18104046,80,4
18104046,36,5
18104046,68,4
18104046,29,2
18104046,51,2
18104046,12,5
18104046,72,4
18104046,24,4
18104046,61,2
18104046,32,1
18104046,58,5
18104046,31,3
18104046,3,5
18104046,54,4
18104046,10,1
18104046,20,5
18104047,13,1
18104047,49,2
18104047,60,4
18104047,70,2
18104047,8,2
18104047,52,4
18104047,56,1
